treatment_index,protected Pr(Y=1),matched mean Pr(Y=1),mean_diff,p_value,color,is_selected
361,0.914030094163006,0.7466250831853452,-0.1674050109776608,2.3646805953877302e-71,gray,No
362,0.7488838824643159,0.9377813998380864,0.18889751737377047,2.1938709480442066e-157,gray,No
363,0.8498154688816983,0.7532115143282112,-0.09660395455348714,1.864049982932811e-50,gray,No
364,0.9087202806724279,0.8479462444133038,-0.06077403625912414,1.5565881753691549e-49,gray,No
367,0.9076714990180145,0.728123824407148,-0.17954767461086651,1.3374644786965373e-76,gray,No
368,0.8816156916659361,0.7616667155163506,-0.11994897614958555,3.036217102104087e-62,gray,No
369,0.9109412297646794,0.8535336114099706,-0.057407618354708756,4.902431931081842e-50,gray,No
372,0.7911130794782593,0.7789661172276716,-0.012146962250587645,0.0002479985364022492,gray,No
373,0.9439791288261067,0.7589262368391636,-0.18505289198694308,6.820651914829776e-78,gray,No
374,0.6829992829885575,0.7997964631800051,0.11679718019144758,2.5253114087434155e-70,gray,No
375,0.9598653481614517,0.7328109286997467,-0.22705441946170501,1.0279157613000164e-89,gray,No
376,0.8316999254060912,0.7654670227263959,-0.06623290267969528,1.9023077376837138e-41,gray,No
377,0.9108708495374738,0.746521587237225,-0.16434926230024882,4.259055230669492e-69,gray,No
380,0.8391224395675942,0.897131664829788,0.058009225262193764,4.812379804096438e-66,gray,No
383,0.8498154688816983,0.7589072831161601,-0.09090818576553827,4.577055688598569e-50,gray,No
384,0.6487134816044815,0.9229424660344541,0.27422898442997257,1.4852183058292175e-156,gray,No
387,0.9408918538565904,0.8132215341628489,-0.12767031969374143,3.351385137682174e-72,gray,No
388,0.9561440962809883,0.7891945221057658,-0.1669495741752225,1.5243830363327305e-80,gray,No
389,0.7378911135512858,0.9216341129389256,0.18374299938763983,1.5408430251803242e-129,gray,No
395,0.6621422611582399,0.7609894792401607,0.09884721808192076,1.5283089966858305e-53,gray,No
397,0.8070074394607448,0.9216356429874378,0.114628203526693,1.0932783690856895e-109,gray,No
399,0.803445194728332,0.8221804911228584,0.018735296394526424,1.8921738050116815e-14,gray,No
400,0.9005840867806069,0.7933423592643334,-0.10724172751627348,1.2140560168355002e-67,gray,No
401,0.616192135485557,0.9394408114332964,0.32324867594773943,4.448889990153555e-193,gray,No
402,0.7530717056266167,0.9240235436325598,0.17095183800594305,2.4456727840096393e-132,gray,No
403,0.8714375286661038,0.8313334474258063,-0.04010408124029752,9.413343373628985e-38,gray,No
405,0.7199705436642043,0.7455986272503486,0.025628083586144323,6.607489083747348e-13,gray,No
407,0.9398440953958699,0.9230979720069499,-0.01674612338892001,8.236936208697921e-38,gray,No
408,0.7481201224170867,0.732863060338917,-0.01525706207816968,4.564420317233479e-06,gray,No
411,0.8627341832771769,0.8805926728720296,0.0178584895948527,8.075238103663204e-25,gray,No
412,0.7111702099191176,0.788287074928359,0.07711686500924142,6.933278464973056e-52,gray,No
416,0.8852680683810997,0.9328028833046421,0.04753481492354239,3.95217514254211e-93,gray,No
417,0.780804674896076,0.7970098503377301,0.01620517544165412,1.3197639284513942e-08,gray,No
420,0.898997407291739,0.8352366563817306,-0.06376075091000843,3.8901339841967148e-56,gray,No
421,0.8025900784034647,0.8273334788660948,0.024743400462630016,6.588384360126767e-19,gray,No
422,0.9290878869998868,0.7821125973455704,-0.1469752896543164,1.3698560221409086e-68,gray,No
423,0.7355820015128756,0.907643286685209,0.17206128517233343,1.1562433151617343e-121,gray,No
425,0.8043455813808436,0.7603078301553847,-0.04403775122545883,3.998885807722575e-29,gray,No
427,0.66961842771614,0.9113365493576459,0.24171812164150586,2.2871077755236587e-138,gray,No
428,0.8768396783238638,0.9020827711942371,0.025243092870373296,2.098932484775271e-40,gray,No
430,0.9067933797052093,0.7900205941934628,-0.11677278551174652,2.276722836756439e-62,gray,No
432,0.9276656547327098,0.9216434160728616,-0.006022238659848189,1.5448637852272063e-08,gray,No
433,0.9287652712917334,0.7814664444647998,-0.14729882682693352,4.853331613945129e-75,gray,No
434,0.8843404338242723,0.7730103234266426,-0.11133011039762974,8.060265872138911e-59,gray,No
436,0.8218610740460365,0.7864690382025831,-0.03539203584345341,7.777833774462221e-23,gray,No
438,0.5482996691328997,0.9059465526765313,0.3576468835436316,2.43541172628033e-150,gray,No
444,0.8342685227498389,0.8401262438194211,0.005857721069582267,0.005938860424164285,gray,No
447,0.9574186152400307,0.9069290799659168,-0.05048953527411393,2.644481177210889e-65,gray,No
450,0.8836139004775205,0.8371168716685934,-0.04649702880892714,8.43262029524878e-40,gray,No
452,0.9161016328330839,0.7480792256847542,-0.16802240714832972,2.4560037370359043e-72,gray,No
453,0.9116862536381835,0.7444917251157414,-0.1671945285224421,1.5553566288564853e-72,gray,No
456,0.79171637513071,0.752275550412955,-0.03944082471775501,2.668591864386739e-23,gray,No
457,0.9568045654948507,0.8433734492068349,-0.11343111628801583,1.993740247766237e-83,gray,No
459,0.8530108356616608,0.7500225691286394,-0.1029882665330214,1.6493593952093697e-57,gray,No
461,0.6408668409239451,0.7472317006717482,0.10636485974780308,6.670278293632285e-51,gray,No
463,0.9151916798807715,0.8733790075958061,-0.041812672284965435,4.070703762087587e-46,gray,No
464,0.7495128523784131,0.8938164495110296,0.14430359713261642,1.1826608017886058e-98,gray,No
465,0.7887555628959271,0.8322218153446194,0.04346625244869229,1.1247121126287534e-41,gray,No
466,0.9159378426579157,0.751032809804042,-0.1649050328538737,1.4970520631681933e-77,gray,No
467,0.7602910063381567,0.9251039097058431,0.1648129033676864,1.3040943232917319e-129,gray,No
468,0.8815260080148495,0.7484614509422522,-0.13306455707259723,4.64498500183234e-66,gray,No
469,0.8838828230967712,0.7423965409902759,-0.1414862821064954,1.1252925904552975e-63,gray,No
470,0.8688233385018435,0.7862388136964173,-0.08258452480542611,1.23347493447369e-54,gray,No
471,0.8663205765862578,0.7548786615340015,-0.11144191505225631,6.360599082548326e-54,gray,No
472,0.7634434959243576,0.8948346975409678,0.13139120161661022,4.934979190069108e-103,gray,No
